Class::Test,CharacterReader:29, CharacterReader:33, CharacterReader:37, CharacterReader:69, CharacterReader:70, CharacterReader:85, CharacterReader:87, CharacterReader:88, CharacterReader:91, CharacterReader:92, CharacterReader:93, CharacterReader:102, CharacterReader:113, CharacterReader:125, CharacterReader:126, CharacterReader:127, CharacterReader:133, CharacterReader:144, CharacterReader:146, CharacterReader:157, CharacterReader:159, CharacterReader:164, CharacterReader:166, CharacterReader:177, CharacterReader:179, CharacterReader:189, CharacterReader:191, CharacterReader:200, CharacterReader:206, CharacterReader:209, CharacterReader:210, CharacterReader:217, CharacterReader:220, CharacterReader:223, CharacterReader:230, CharacterReader:234, CharacterReader:235, CharacterReader:242, CharacterReader:245, CharacterReader:249, CharacterReader:252, CharacterReader:256, CharacterReader:265, CharacterReader:277, 
RegressionTest0::test0139, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0140, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0141, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0142, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0143, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0144, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0145, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0146, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,0,
RegressionTest0::test0147, 0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0148, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0149, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0150, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0151, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0152, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0153, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0154, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0155, 0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0156, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0157, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0158, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0159, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0160, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0161, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0162, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0163, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0164, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0165, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0166, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0167, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0168, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0169, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0170, 0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0171, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0172, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0173, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0174, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0175, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0176, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0177, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0178, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0179, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,0,
RegressionTest0::test0180, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0181, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0182, 0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,1,0.5,0,0,0,0,0.5,0,0,
RegressionTest0::test0183, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0184, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0185, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0186, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0187, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0188, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0189, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0190, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0191, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0192, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0193, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0194, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0195, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0196, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0197, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0198, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0199, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0200, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0201, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0202, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0203, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0204, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0205, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0206, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0207, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0208, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0209, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0210, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0211, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0212, 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0213, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0214, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0215, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0216, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0217, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0218, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0219, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0220, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0221, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0222, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0223, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0224, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0225, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0226, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0227, 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,
RegressionTest0::test0228, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0229, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0230, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0231, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0232, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0233, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0234, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0235, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0236, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0237, 0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0238, 0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0239, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0240, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0241, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0242, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0243, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0244, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0245, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0246, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0247, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0248, 0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0249, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0250, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0251, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0252, 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,
RegressionTest0::test0253, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0254, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0255, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0256, 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0257, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0258, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0259, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,
RegressionTest0::test0260, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0261, 1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0262, 1,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0263, 1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RegressionTest0::test0264, 0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,
RegressionTest0::test0265, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
